"","pub_date","main","score"
"6851","1990-10-02","The Souter Men's Club",-0.333333333333333
"6852","1990-10-02","A Book With Utter Nonsense That Makes Sense",-0.2
"6853","1990-10-02","Seeking to Resolve Hostage Issue, Lebanese Militia Frees 40 Shiites",0.25
"6854","1990-10-02","THE BUDGET AGREEMENT: Albany;   CUOMO CRITICIZES BUDGET AGREEMENT",0.142857142857143
"6855","1990-10-02","Associates Corp.'s Notes Yield 8.87%",0.25
"6856","1990-10-02","Seasons Sway Human Birth Rates",0.2
"6857","1990-10-02","CHRONICLE",0
"6858","1990-10-02","Training for Urban Combat",0
"6859","1990-10-02","Passage From 'Mein Kampf' Ignites Furor at Dartmouth",0
"6860","1990-10-02","Gen. Curtis LeMay, an Architect Of Strategic Air Power, Dies at 83",-0.125
"6861","1990-10-02","Millard Is Sidelined",0
"6862","1990-10-02","INSIDE",0
"6863","1990-10-02","Hastening Infertility",0
"6864","1990-10-02","3 in Connecticut Focus on Taxes In a TV Debate",-0.5
"6865","1990-10-02","Ruth C. Streeter, 94, Ex-Leader Of Women Reserves in Marines",0
"6866","1990-10-02","Supreme Court Roundup;   Justices to Hear Suit Over Quotations",0.571428571428571
"6867","1990-10-02","EXECUTIVE CHANGES",-0.5
"6868","1990-10-02","Rochester Murder Trial Begins",-0.25
"6869","1990-10-02","JVC and MCA in Venture",0
"6870","1990-10-02","Transcript of President's Address to U.N. General Assembly",0
"6871","1990-10-02","Now, Keep the Promises to Children",0.25
"6872","1990-10-02","White House Gets Bill Reducing Ads on Children's TV Programs",-0.142857142857143
"6873","1990-10-02","Newark Head Start Workers Strike Over Pay and Benefits",0.142857142857143
"6874","1990-10-02","4th Defendant Goes on Trial in Bensonhurst Case",0
"6875","1990-10-02","THE BUDGET AGREEMENT: The Executive View - Budget Pact Regarded As Mixed for Business;   Airlines: Bigger Burden For Fliers",-0.0769230769230769
"6876","1990-10-03","Washington's Men Did Not Eat Spam",0
"6877","1990-10-03","President's Address to Nation on Federal Deficit and the Budget Agreement",0
"6878","1990-10-03","Limits on Deductions Could Raise Bill for Affluent",-0.2
"6879","1990-10-03","William T. Kirby Is Dead at 79; A MacArthur Foundation Leader",-0.166666666666667
"6880","1990-10-03","U.S. Soccer Team To Play Soviets",0.25
"6881","1990-10-03","Dorothy P. Freeman, Donor of Wave Hill In Bronx, Dies at 99",-0.142857142857143
"6882","1990-10-03","Sam Wyche Needs Some Time Off",-0.25
"6883","1990-10-03","Drug Blast in Colombia Kills 9",-0.5
"6884","1990-10-03","Carlos Nunez Tellez, Sandinista Leader, 39",0
"6885","1990-10-03","Pivotal Moment for Bush",0.333333333333333
"6886","1990-10-03","Last of Door Ripped From Jetliner Is Retrieved From Ocean's Floor",-0.285714285714286
"6887","1990-10-03","Female Reporters See Renewed Resistance",0.2
"6888","1990-10-03","Grains and Soybeans Rise As Cattle Finishes Lower",-0.166666666666667
"6889","1990-10-03","Democratic Leader's Response To President's Budget Address",0.166666666666667
"6890","1990-10-03","Book Notes",0
"6891","1990-10-03","A Decision for Exit Visas Hastened East's Downfall",-0.333333333333333
"6892","1990-10-03","In Virginia Beach, a Community Works",0.25
"6893","1990-10-03","Fuel Economy and Auto Safety Don't Mix;   Clean Air Bill",0.111111111111111
"6894","1990-10-03","Manuscripts By Mozart To Be Sold",0
"6895","1990-10-03","Sonia Yuspeh, Founder Of Ad Firm, Dies at 62",-0.2
"6896","1990-10-03","Japan's Past Weighs",0
"6897","1990-10-03","Blue Jays Win, Then Get Some Good News",0
"6898","1990-10-03","Review/Dance;   French Jitterbugs Find a Future in Harlem's Past",0
"6899","1990-10-03","Big Companies May Benefit From Breaks for Small Ones",0.142857142857143
"6900","1990-10-03","Fuel Economy and Auto Safety Don't Mix",0
"6901","1990-10-04","Personal Health",0.5
"6902","1990-10-04","Factory Orders Rose 1.8% in August",0
"6903","1990-10-04","New York's Enduring Ethics Scandal",0.2
"6904","1990-10-04","New Layer of Budget Rules Arouses Skepticism From Experts",0
"6905","1990-10-04","One Lane to Be Open On the Bayonne Bridge",0.2
"6906","1990-10-04","Market Place;   Bearish View Pays Off for Funds",0.166666666666667
"6907","1990-10-04","KEY RATES",0
"6908","1990-10-04","France Stops Issuing Lebanese Visas, Citing Army Blockade",0
"6909","1990-10-04","Time Warner Is Reported In Talks on Canceled Book",-0.166666666666667
"6910","1990-10-04","...And Revenue Losers",-0.5
"6911","1990-10-04","Cooperstown? Hoboken? Try New York City",-0.166666666666667
"6912","1990-10-04","Murdoch to Merge Papers",0
"6913","1990-10-04","Police Plan Facing Hurdle in Precincts: Cynicism",-0.166666666666667
"6914","1990-10-04","Rules on Reviving the Dying Bring Undue Suffering, Doctors Contend",-0.375
"6915","1990-10-04","CHRONICLE",0
"6916","1990-10-04","Federated and Allied Outline Recovery Plan",0.2
"6917","1990-10-04","Partisan Dispute Stalls Order On Cuomo Registration Plan",-0.142857142857143
"6918","1990-10-04","For Florio, a New Caution Is Emerging",-0.25
"6919","1990-10-04","Ousted Federal Judges Loses Race for Florida Nomination",-0.285714285714286
"6920","1990-10-04","Board Chairman Quits at University in Capital",-0.2
"6921","1990-10-04","No Headline",0
"6922","1990-10-04","INSIDE",0
"6923","1990-10-04","Among Farmers, Anger Greets Prospect of Cuts",-0.166666666666667
"6924","1990-10-04","Low Voter Turnout in Primaries, Once Again",-0.25
"6925","1990-10-04","Thailand's Cigarette Ban Upset",-0.25
"6926","1990-10-05","BRIEFS",0
"6927","1990-10-05","Death-Penalty Delay Doesn't Promote Justice;   Community and Crime",0
"6928","1990-10-05","Canned Ham Is Recalled",0
"6929","1990-10-05","Death-Penalty Delay Doesn't Promote Justice;   Beaten Children",0
"6930","1990-10-05","Money Fund Assets Up",0.333333333333333
"6931","1990-10-05","Museum's New Sculpture Court Is Readied",0.2
"6932","1990-10-05","U.S. Withdraws Nomination of Envoy to Myanmar",0.25
"6933","1990-10-05","Bill Would Leave Kemp In Public Relations Slump",-0.166666666666667
"6934","1990-10-05","AIDS and Folk Healing, a Zimbabwe Encounter",0.4
"6935","1990-10-05","Kenneth Cohen, Academy Official, 66",0
"6936","1990-10-05","4,000 Years' Worth of This and That",0.5
"6937","1990-10-05","A Touch of the East Comes to the Bronx",0.25
"6938","1990-10-05","Deal Is Near For a Czech Auto Maker",0
"6939","1990-10-05","Decision on Dickerson Upheld by Tagliabue",0.25
"6940","1990-10-05","Layoffs? Dinkins Lied, Irate Union Chief Asserts",0
"6941","1990-10-05","Stringent Rules on Death Penalty Added to Anti-Crime Bill in House",-0.285714285714286
"6942","1990-10-05","Gingrich, in Duel With White House, Stays True to His Role as an Outsider",0
"6943","1990-10-05","Ryan Stays a Ranger",0
"6944","1990-10-05","Agatha Moran Leather, Teacher, 77",0
"6945","1990-10-05","UAL Financing Short of Goal",-0.25
"6946","1990-10-05","5 Teen-Agers Wounded By Gunfire in New York",-0.2
"6947","1990-10-05","Financial Printers Have Suffered Since '87 Crash",-0.2
"6948","1990-10-05","Bertha Lindsay, 93; Was the Last Eldress In the Shaker Society",0
"6949","1990-10-05","People",0
"6950","1990-10-05","Corrections",1
"6951","1990-10-06","Corrections",1
"6952","1990-10-06","Maastricht Journal;   The Dutch Forget the Work Ethic and Call In Sick",0
"6953","1990-10-06","CHRONICLE",0
"6954","1990-10-06","Edward F. Merrey, Lawyer, 79",0
"6955","1990-10-06","In the Bronx, a Ritual of Grief They Know by Heart",0.2
"6956","1990-10-06","Yanks Drop 2 Veterans",-0.333333333333333
"6957","1990-10-06","Religion Notes",0
"6958","1990-10-06","MacLean's Injury Status Is Reported Not Serious",0
"6959","1990-10-06","BUSINESS DIGEST: SATURDAY, OCTOBER, 6, 1990",0
"6960","1990-10-06","Fog Equipment Is Approved",0.333333333333333
"6961","1990-10-06","Vocational Schools Train Millions for Life",0.2
"6962","1990-10-06","New Jersey Shifts Plan For 'At Risk' Students",0
"6963","1990-10-06","Conviction in Child's Death",-0.333333333333333
"6964","1990-10-06","At Tom's, Coffee And Civility As You Like It",0.5
"6965","1990-10-06","Treatment for a Met",0
"6966","1990-10-06","Vocational Schools Train Millions for Life;   We Need Regulation",0
"6967","1990-10-06","News Summary",0
"6968","1990-10-06","New York City's Grim Task: Deciding Whom to Lay Off",-0.285714285714286
"6969","1990-10-06","Reds Bring Down Pirates By Cutting Down Runners",-0.2
"6970","1990-10-06","Missing Forwards at Nets Camp",0
"6971","1990-10-06","Argentine Phone Sale Is Snagged",0
"6972","1990-10-06","Pakistan Election Open to All Parties",0.25
"6973","1990-10-06","CONSUMER'S WORLD: Guidepost;   Fresh Wild Mushrooms",0
"6974","1990-10-06","Vocational Schools Train Millions for Life;   Cut Off The Money",0
"6975","1990-10-06","Polly Peck Delay on Debt",-0.25
"6976","1990-10-07","College Football;   Lions Come Up Short",0
"6977","1990-10-07","Miss Stewart Weds Thomas Crimmins",-0.2
"6978","1990-10-07","Strategies in Selma",0
"6979","1990-10-07","College Football;   Miami Romps in Ground Attack",-0.166666666666667
"6980","1990-10-07","Are Plazas Public Boons, or Nuisances?",-0.25
"6981","1990-10-07","Results Plus",0
"6982","1990-10-07","Dazzlers From Navajo Looms",-0.333333333333333
"6983","1990-10-07","HOME ENTERTAINMENT/RECORDINGS: AND KEEP IN MIND",0
"6984","1990-10-07","'Crooked Hearts' Probes the Pain of Family Life",-0.166666666666667
"6985","1990-10-07","Venture Capital's Assault on The Genetic Code",-0.2
"6986","1990-10-07","Voodoo Demographics",0
"6987","1990-10-07","Miss Fairchild, Student, to Wed",-0.25
"6988","1990-10-07","Europe for Less: It Can Be Done;   Berlin",0
"6989","1990-10-07","Richard Schwarz, 39, Movie Theater Owner",0
"6990","1990-10-07","Corrections",1
"6991","1990-10-07","WHY AMERICA FAILS ITS CHILDREN",-0.333333333333333
"6992","1990-10-07","A Disinvitation",0
"6993","1990-10-07","Winslow Ames, Writer And Museum Head, 83",0
"6994","1990-10-07","Rumblings on the Right",0.5
"6995","1990-10-07","Fashion;   A Kickier, Bigger Charivari",0.25
"6996","1990-10-07","Review/Music;   Classical Crossover<",0.333333333333333
"6997","1990-10-07","The Uproar at Dartmouth: How a Conservative Weekly Inflamed a Campus",-0.166666666666667
"6998","1990-10-07","Review/Music;   Mozart Between Courses Of 'Lobster' and Strauss",0
"6999","1990-10-07","Lifestyle: Sunday Outing;   North of New York, Fall's Splendor Includes Color and Country Fare",0
"7000","1990-10-07","Postings: Brooklyn 'Coke' Plant;   Bubbling Up",0
"7001","1990-10-08","Hong Kong Empire's 'Junk' Tactic",0
"7002","1990-10-08","2 Knicks Aiming to Get Along",-0.25
"7003","1990-10-08","Corrections",1
"7004","1990-10-08","Bills Hand Raiders Their First Loss",-0.2
"7005","1990-10-08","Rangers Set Sights On Replacing Kisio",0
"7006","1990-10-08","Go for Wand Zips to 4 3/4-Length Victory",0.25
"7007","1990-10-08","INSIDE",0
"7008","1990-10-08","Amy R. Forbes and Andrew D. Murr Are Married",0.2
"7009","1990-10-08","Ford and Auto Union Reach Contract Agreement",0.166666666666667
"7010","1990-10-08","New Eastern Commercials Drop Executive's Star Role",-0.285714285714286
"7011","1990-10-08","AFTER A SUCCESS, NASA AIMS TO COPE",0.25
"7012","1990-10-08","Robbery Suspect Kills Himself in a Bellevue Unit",-0.6
"7013","1990-10-08","International Growth",0
"7014","1990-10-08","It Wasn't Your Average October Weekend",0
"7015","1990-10-08","Miss Hakula Weds W. H. Williams 3d",-0.25
"7016","1990-10-08","Rocking, Rolling, Raking It In",0
"7017","1990-10-08","Alison Friedman Weds D.A. Miller",0
"7018","1990-10-08","Quotation of the Day",0
"7019","1990-10-08","He's the One for Autographs",0
"7020","1990-10-08","People",0
"7021","1990-10-08","Accounts",1
"7022","1990-10-08","Officials' Convictions Vacated",0
"7023","1990-10-08","Wendy Wolff, a Law Student, Marries Frederick Robert Paprin, a Publisher",0.222222222222222
"7024","1990-10-08","Bridge",0
"7025","1990-10-08","Barriers Are Seen to Reviving Nuclear Industry",0.2
"7026","1990-10-09","Results Plus",0
"7027","1990-10-09","How to Make Bicycling to Work Feasible",0.25
"7028","1990-10-09","Trial of a Supremacist Is Opened in Portland",0.25
"7029","1990-10-09","Himalayas' Rise Overturns Ideas About Peak-Building",-0.2
"7030","1990-10-09","Boldness in Brazil Needs a Boost",0.25
"7031","1990-10-09","19 Arabs Killed in Battle With Jerusalem Police",-0.4
"7032","1990-10-09","Californians to Decide on 'Nickel-a-Drink' Rise in Alcohol Taxes",-0.166666666666667
"7033","1990-10-09","6 Students Commit Suicide To Protest Indian Jobs Plan",-0.142857142857143
"7034","1990-10-09","Putting Condoms in Schools Isn't Enough",0
"7035","1990-10-09","Guatemala's Campaign Trail: Murder Shadows Candidates",-0.166666666666667
"7036","1990-10-09","Trying to Reclaim the Rain Forest",0
"7037","1990-10-09","BUSINESS DIGEST",0
"7038","1990-10-09","Review/Fashion;   Milan Shows: Lots of Color and Skin   ",-0.166666666666667
"7039","1990-10-09","2 American Transplant Pioneers Win Nobel Prize in Medicine",0.142857142857143
"7040","1990-10-09","Scattered Military News Lifts Oil by 96/, to $38.95",0
"7041","1990-10-09","The Playoffs: How It Happened;   When Smith Pitches, Reds Swing for Fences   ",0
"7042","1990-10-09","Frank P. Camastro, Magazine Publisher, 50",0.25
"7043","1990-10-09","NEW SOUTH AFRICA IS AT A ROADBLOCK",0
"7044","1990-10-09","CHRONICLE",0
"7045","1990-10-09","Countdown to Crisis: Reaching a 1991 Budget Agreement",0
"7046","1990-10-09","Betty Walberg, 69, A Musical Arranger For Choreographers",0
"7047","1990-10-09","College Football;   Colorado Victory Stands",0.4
"7048","1990-10-09","Careers;   Plan to Turn Engineers Into Teachers",-0.2
"7049","1990-10-09","Excitement for Fans as a Silent Struggle Begins",0
"7050","1990-10-09","Shift at Sports Illustrated Set",0
"7051","1990-10-10","One Step at a Time",0
"7052","1990-10-10","Stein Asks Dinkins to Rescind Teachers' Accord",0.166666666666667
"7053","1990-10-10","A Defendant Testifies on Bensonhurst",0
"7054","1990-10-10","Key Events in the Bidding for United Airlines",0
"7055","1990-10-10","Bank Fund And C.D. Yields Drop",-0.25
"7056","1990-10-10","First Payments Are Made to Japanese World War II Internees    From the left were Kisa Iseri of Oregon and Hau Dairiki and Manoru Eto of California. (Associated Press)",-0.0555555555555556
"7057","1990-10-10","NEWS SUMMARY",0
"7058","1990-10-10","Air Force Study Critical Of Conduct by Northrop",-0.5
"7059","1990-10-10","COMPANY BRIEFS",0.5
"7060","1990-10-10","American Air Plans Job Cuts",-0.2
"7061","1990-10-10","Food Label Bill Imposes Rigid Orthodoxy",-0.333333333333333
"7062","1990-10-10","Bobsled for Walker",0
"7063","1990-10-10","Economic Scene;   Adam Smith, Meet Northrop Frye",0.428571428571429
"7064","1990-10-10","Transactions",0
"7065","1990-10-10","Paris Subway, Like New York's, Had to Turn Itself Around;   Riding Shotgun",-0.111111111111111
"7066","1990-10-10","Saudis Say Jerusalem Killings Could Weaken Alliance Against Iraq",-0.142857142857143
"7067","1990-10-10","Wine Talk",0
"7068","1990-10-10","Frozen Pizzas To Feed a Nation Of Homebodies",0
"7069","1990-10-10","Evans Rankled But Respectful",0.333333333333333
"7070","1990-10-10","Exiles From Kuwait Debate Looser Rule By the Emir's Family",-0.285714285714286
"7071","1990-10-10","A.B. Tatistcheff, 86, Leading Interpreter In U.S. Treaty Talks",0.4
"7072","1990-10-10","A Cable TV Company Promotes Its Image",0.25
"7073","1990-10-10","Fullwood Traded",0
"7074","1990-10-10","For G.I.'s, Rock and Rap in the Desert",-0.25
"7075","1990-10-10","THE BUDGET AGREEMENT: The Patrician's Way;   Bush Passion for Secrecy Runs Afoul Of Public's Passion for Open Debate",0.0769230769230769
"7076","1990-10-11","The Stuff Of Dreams, Printed On Sheets",0
"7077","1990-10-11","Plan Offered to Fix Indian Point Fuel Rods",-0.142857142857143
"7078","1990-10-11","Survey Gives Magazines Edge vs. TV",0
"7079","1990-10-11","Sox Complain as Clemens Is Biggest Out",-0.25
"7080","1990-10-11","Corrections",1
"7081","1990-10-11","Youth Gets Prison Sentence For Rape on Brooklyn Roof",-0.428571428571429
"7082","1990-10-11","Air Canada Layoffs And Route Cuts Set",-0.166666666666667
"7083","1990-10-11","Metro Matters;   Why Dinkins Seems to Draw So Many Critics",-0.142857142857143
"7084","1990-10-11","Parking Rules",0
"7085","1990-10-11","Troops Hone Their Skills in the Desert",0
"7086","1990-10-11","Sales of Trump's Book Are Lagging",-0.25
"7087","1990-10-11","U.N. APPEARS CLOSE TO A RESOLUTION REBUKING ISRAELIS",0
"7088","1990-10-11","Havens for Youths in Anti-Crime Plan",0.25
"7089","1990-10-11","Speedy Turcotte Sparks Rangers",0
"7090","1990-10-11","SPY FOR BONN SAYS HE'S DOUBLE AGENT",-0.166666666666667
"7091","1990-10-11","Chronicle",0
"7092","1990-10-11","Chronicle",0
"7093","1990-10-11","INDONESIA MILITARY WEIGHING ITS ROLES",0
"7094","1990-10-11","2 Men Are Arrested in the Shooting of 10 in a Bronx 'Turf' Brawl",-0.333333333333333
"7095","1990-10-11","Japan's Urban Underside Erupts, Tarnishing Image of Social Peace",0.125
"7096","1990-10-11","BRIEFS",0
"7097","1990-10-11","At the Circus",0
"7098","1990-10-11","Safety Class for Young Sitters",0.25
"7099","1990-10-11","Gulf Impact: Hurting U.S. Over Time",-0.25
"7100","1990-10-11","Partial Acquittals In Sundstrand Case",0.25
"7101","1990-10-12","Pentagon Finds an Odd Ally in Iraq for Budget-Cutting Talks",0
"7102","1990-10-12","Books of The Times;   From the Caribbean To a Land of Strangers",0
"7103","1990-10-12","Corrections",1
"7104","1990-10-12","In a Survey, Americans Wish a Pox On Both Congress and the President",0
"7105","1990-10-12","INSIDE",0
"7106","1990-10-12","New Budget Ideas Offered as Tug-of-War Goes On",0.166666666666667
"7107","1990-10-12","Extra Games: Baseball's Gift to Fans",0.4
"7108","1990-10-12","THE BUDGET BATTLE: Washington Talk;   Modifying Medicare: No Dice Once Again",-0.142857142857143
